Siren;Responsable;Adresse;Code_Postal;Ville;NAF;TypeCIL;Portee;Location;Adress generated;Latitude;Longitude;name;description
481925972;MAITRE DOROTHEE DESFOSSES-MOREAU NOTAIRE;RESIDENCE LE NOUVEAU MONDE 33 AVENUE MICHEL CREPEAU;17031;LA ROCHELLE CEDEX;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;RESIDENCE LE NOUVEAU MONDE 33 AVENUE MICHEL CREPEAU 17031 LA ROCHELLE CEDEX;33 AVENUE MICHEL CREPEAU 17031 LA ROCHELLE;46.153204;-1.156515;MAITRE DOROTHEE DESFOSSES-MOREAU NOTAIRE;SIREN : 481925972 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
450190897;DEFICOM CONSULTING;10-14 RUE JEAN PERRIN ;17000;LA ROCHELLE;8030Z Activités d'enquête;PROFESSIONNEL;Générale;10-14 RUE JEAN PERRIN  LA ROCHELLE;10-14 RUE JEAN PERRIN  LA ROCHELLE;46.140459;-1.158587;DEFICOM CONSULTING;SIREN : 450190897 | NAF : 8030Z Activités d'enquête | Portée : Générale
490915881;MAITRE RENAUD NOTAIRE;1 PLACE DE LA LIBERATION ;24290;MONTIGNAC SUR VEZERE;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;1 PLACE DE LA LIBERATION  MONTIGNAC SUR VEZERE;1 PLACE DE LA LIBERATION  MONTIGNAC SUR VEZERE;45.065739;1.160713;MAITRE RENAUD NOTAIRE;SIREN : 490915881 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
561780453;ATLANTIC AMENAGEMENT;9 AVENUE GUITON ;17000;LA ROCHELLE;6820A Location et exploitation de biens immobiliers propres ou loués;PROFESSIONNEL;Etendue;9 AVENUE GUITON  LA ROCHELLE;9 AVENUE GUITON  LA ROCHELLE;46.158928;-1.161014;ATLANTIC AMENAGEMENT;SIREN : 561780453 | NAF : 6820A Location et exploitation de biens immobiliers propres ou loués | Portée : Etendue
701780488;SA COOPERATIVE DE PRODUCTION D'HABITATION A LOYER MODEREE;9 AVENUE JEAN GUITON ;17000;LA ROCHELLE;6820A Location et exploitation de biens immobiliers propres ou loués;PROFESSIONNEL;Etendue;9 AVENUE JEAN GUITON  LA ROCHELLE;9 AVENUE JEAN GUITON  LA ROCHELLE;46.158928;-1.161014;SA COOPERATIVE DE PRODUCTION D'HABITATION A LOYER MODEREE;SIREN : 701780488 | NAF : 6820A Location et exploitation de biens immobiliers propres ou loués | Portée : Etendue
334577400;ETUDE DE MAITRE PIGNON FRANCOIS HUISSIER DE JUSTICE;3 PLACE DU GRAND MOULIN ;85400;LUCON;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;3 PLACE DU GRAND MOULIN  LUCON;3 PLACE DU GRAND MOULIN  LUCON;46.457171;-1.162421;ETUDE DE MAITRE PIGNON FRANCOIS HUISSIER DE JUSTICE;SIREN : 334577400 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
320254030;SCP POIRAUD FOUCAUD JEAN;14 BOULEVARD GENERAL LECLERC ;33120;ARCACHON;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;14 BOULEVARD GENERAL LECLERC  ARCACHON;14 BOULEVARD GENERAL LECLERC  ARCACHON;44.658743;-1.163823;SCP POIRAUD FOUCAUD JEAN;SIREN : 320254030 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
780864898;A.L. ADMR DU CANTON DE BRECEY;MAIRIE ;50370;BRECEY;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;MAIRIE  BRECEY;MAIRIE  BRECEY;48.758031;-1.164181;A.L. ADMR DU CANTON DE BRECEY;SIREN : 780864898 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
302558000;ADMR VAL DU POETE;MAISON DU TEMPS LIBRE  PL DE L'EGLISE ;49530;LIRE;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;MAISON DU TEMPS LIBRE  PL DE L'EGLISE  LIRE;MAISON DU TEMPS LIBRE  PL DE L'EGLISE  LIRE;47.342087;-1.164507;ADMR VAL DU POETE;SIREN : 302558000 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
389745902;INFORMATIQUE MAINTENANCE SERVICES;8 ROUTE DU VERDOYER ;87430;VERNEUIL SUR VIENNE;9511Z Réparation d'ordinateurs et d'équipements de communication;PROFESSIONNEL;Etendue;8 ROUTE DU VERDOYER  VERNEUIL SUR VIENNE;8 ROUTE DU VERDOYER  VERNEUIL SUR VIENNE;45.850554;1.165409;INFORMATIQUE MAINTENANCE SERVICES;SIREN : 389745902 | NAF : 9511Z Réparation d'ordinateurs et d'équipements de communication | Portée : Etendue
531016210;MAITRE PIERRE LANDELLE;4 RUE DU PONT DU GUE BP17;87190;MAGNAC-LAVAL;;PROFESSIONNEL;Etendue;4 RUE DU PONT DU GUE BP17 87190 MAGNAC-LAVAL;4 RUE DU PONT DU GUE BP17 87190 MAGNAC-LAVAL;46.214577;1.166048;MAITRE PIERRE LANDELLE;SIREN : 531016210 | NAF :  | Portée : Etendue
494392012;ADMR LES RIVES DU CHER;132 B RUE DE TOURS ;41400;MONTRICHARD;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;132 B RUE DE TOURS  MONTRICHARD;132 B RUE DE TOURS  MONTRICHARD;47.341514;1.166586;ADMR LES RIVES DU CHER;SIREN : 494392012 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
528965106;MAITRE YONET CHRISTELLE NOTAIRE;24 RUE DE LA LIBERATION BP 13;50370;BRECEY SUR FRANCE;6910Z Activités juridiques;PROFESSIONNEL;Etendue;24 RUE DE LA LIBERATION BP 13 50370 BRECEY SUR FRANCE;24 RUE DE LA LIBERATION  50370 BRECEY SUR FRANCE;48.728276;-1.166933;MAITRE YONET CHRISTELLE NOTAIRE;SIREN : 528965106 | NAF : 6910Z Activités juridiques | Portée : Etendue
480216472;MAITRE PHILIPPE ROUHETTE - NOTAIRE -;31 RUE DU BOCAGE - BP 13 - ;50370;BRECEY;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;31 RUE DU BOCAGE - BP 13 -  50370 BRECEY;31 RUE DU BOCAGE - BP 13 -  50370 BRECEY;48.723841;-1.167278;MAITRE PHILIPPE ROUHETTE - NOTAIRE -;SIREN : 480216472 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
775574999;SCP PASCAL FOUILLET ET LUCETTE ARMENGAU;19, PLACE DES HALLES - BP 80009 ;28160;BROU;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;19, PLACE DES HALLES - BP 80009  28160 BROU;19, PLACE DES HALLES  28160 BROU;48.208982;1.167545;SCP PASCAL FOUILLET ET LUCETTE ARMENGAU;SIREN : 775574999 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
750657710;SELARL CEDRIC DELBE;1 RUE DU HUIT MAI 45 ;27402;LOUVIERS  CEDEX;;PROFESSIONNEL;Etendue;1 RUE DU HUIT MAI 45  LOUVIERS  CEDEX;1 RUE DU HUIT MAI 45  LOUVIERS  CEDEX;49.211734;1.168054;SELARL CEDRIC DELBE;SIREN : 750657710 | NAF :  | Portée : Etendue
424868925;ETUDE DE MAITRECECILE CHAPIN-TCHIBOZO HUISSIER DE JUSTICE;1 RUE DU 8 MAI 1945 BP 218;27402;LOUVIERS CEDEX;6910Z Activités juridiques;PROFESSIONNEL;Etendue;1 RUE DU 8 MAI 1945 BP 218 27402 LOUVIERS CEDEX;1 RUE DU 8 MAI 1945 27402 LOUVIERS CEDEX;49.211734;1.168054;ETUDE DE MAITRECECILE CHAPIN-TCHIBOZO HUISSIER DE JUSTICE;SIREN : 424868925 | NAF : 6910Z Activités juridiques | Portée : Etendue
317122331;SCP GIRAULT- GARNIER  GARNIER MASSON NOTAIRES ASSOCIES;33 BIS BOULEVARD DE CROSNE BP 427;27400;LOUVIERS;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;33 BIS BOULEVARD DE CROSNE BP 427 LOUVIERS;33 BIS BOULEVARD DE CROSNE BP 427 LOUVIERS;49.215248;1.168612;SCP GIRAULT- GARNIER  GARNIER MASSON NOTAIRES ASSOCIES;SIREN : 317122331 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
448114363;ETUDE DE MAITRE NICODEME STEPHANE HUISSIER DE JUSTICE;4 RUE DU PONT DU GUE ;87190;MAGNAC LAVAL;6910Z Activités juridiques;PROFESSIONNEL;Etendue;4 RUE DU PONT DU GUE  MAGNAC LAVAL;4 RUE DU PONT DU GUE  MAGNAC LAVAL;46.213594;1.168701;ETUDE DE MAITRE NICODEME STEPHANE HUISSIER DE JUSTICE;SIREN : 448114363 | NAF : 6910Z Activités juridiques | Portée : Etendue
780824538;MAITRES BROUHOT RIBETTE THIERRY NOTAIRES ASSOCIES;5 RUE TATIN ;27400;LOUVIERS;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;5 RUE TATIN  LOUVIERS;5 RUE TATIN  LOUVIERS;49.212963;1.168872;MAITRES BROUHOT RIBETTE THIERRY NOTAIRES ASSOCIES;SIREN : 780824538 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
379418429;ADMR CHATILLON;ZAC DE LA GARE ;69380;CHATILLON;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;ZAC DE LA GARE  CHATILLON;ZAC DE LA GARE  CHATILLON;46.99256;1.169695;ADMR CHATILLON;SIREN : 379418429 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
786458653;ADMR ST FULGENT;2 RUE JULES VERNES ;85250;ST FULGENT;8899B Autre action sociale sans hébergement;PROFESSIONNEL;Etendue;2 RUE JULES VERNES  ST FULGENT;2 RUE JULES VERNES  ST FULGENT;46.851061;-1.170237;ADMR ST FULGENT;SIREN : 786458653 | NAF : 8899B Autre action sociale sans hébergement | Portée : Etendue
780824488;SCP POTENTIER PHILIPPE ET PELFRENE STEPHANE NOTAIRES ASSOCIES;26 RUE DU MARECHAL FOCH BP 608;27406;LOUVIERS CEDEX;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;26 RUE DU MARECHAL FOCH BP 608 27406 LOUVIERS CEDEX;26 RUE DU MARECHAL FOCH 27406 LOUVIERS CEDEX;49.21165;1.170719;SCP POTENTIER PHILIPPE ET PELFRENE STEPHANE NOTAIRES ASSOCIES;SIREN : 780824488 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
781758743;SCP MOUNISSENS BRUNO ET PARCELLIER PATRICK HUISSIERS DE JUSTICE ASSOCIES;118 BIS COURS DESBIEY ;33120;ARCACHON;6910Z Activités juridiques;PROFESSIONNEL;Etendue;118 BIS COURS DESBIEY  ARCACHON;118 BIS COURS DESBIEY  ARCACHON;44.65937;-1.171366;SCP MOUNISSENS BRUNO ET PARCELLIER PATRICK HUISSIERS DE JUSTICE ASSOCIES;SIREN : 781758743 | NAF : 6910Z Activités juridiques | Portée : Etendue
780930590;A.L. ADMR D'ISIGNY LE BUAT;MAIRIE ;50540;ISIGNY LE BUAT;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;MAIRIE  50540 ISIGNY LE BUAT;MAIRIE  50540 ISIGNY LE BUAT;48.618859;-1.172307;A.L. ADMR D'ISIGNY LE BUAT;SIREN : 780930590 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
487659153;ETUDE DE MAITRE RATEL STEPHANIE HUISSIER DE JUSTICE;1303 ROUTE DE PARIS ;76520;FRANQUEVILLE SAINT PIERRE;6910Z Activités juridiques;PROFESSIONNEL;Etendue;1303 ROUTE DE PARIS  FRANQUEVILLE SAINT PIERRE;1303 ROUTE DE PARIS  FRANQUEVILLE SAINT PIERRE;49.399247;1.172478;ETUDE DE MAITRE RATEL STEPHANIE HUISSIER DE JUSTICE;SIREN : 487659153 | NAF : 6910Z Activités juridiques | Portée : Etendue
786190000;ADMR POUANCE;38 RUE DU MARECHAL FOCH ;49420;POUANCE;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;38 RUE DU MARECHAL FOCH  POUANCE;38 RUE DU MARECHAL FOCH  POUANCE;47.740133;-1.172629;ADMR POUANCE;SIREN : 786190000 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
333448595;ETUDE DE MAITRE GERARD MOREAU NOTAIRE;15 RUE DU GRAND TENDOS BP 10;76850;BOSC LE HARD;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;15 RUE DU GRAND TENDOS BP 10 BOSC LE HARD;15 RUE DU GRAND TENDOS BP 10 BOSC LE HARD;49.627077;1.175077;ETUDE DE MAITRE GERARD MOREAU NOTAIRE;SIREN : 333448595 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
322425364;ADMR VENES;MAIRIE ;81440;VENES;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;MAIRIE  VENES;MAIRIE  VENES;49.8007;1.175123;ADMR VENES;SIREN : 322425364 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
300053477;SCP JEAN FRANCOIS ROUSSEAU;40 PLACE DE LA MAIRIE ;76590;TORCY LE GRAND;6910Z Activités juridiques;PROFESSIONNEL;Etendue;40 PLACE DE LA MAIRIE  TORCY LE GRAND;40 PLACE DE LA MAIRIE  TORCY LE GRAND;49.80077;1.175343;SCP JEAN FRANCOIS ROUSSEAU;SIREN : 300053477 | NAF : 6910Z Activités juridiques | Portée : Etendue
540094026;OFFICE NOTARIALE MARIE LEGENTIL;1 RUE DE KERGORLAY BP 9;50750;CANISY;6910Z Activités juridiques;PROFESSIONNEL;Etendue;1 RUE DE KERGORLAY BP 9 50750 CANISY;1 RUE DE KERGORLAY BP 9 50750 CANISY;49.075986;-1.175718;OFFICE NOTARIALE MARIE LEGENTIL;SIREN : 540094026 | NAF : 6910Z Activités juridiques | Portée : Etendue
338579790;ETUDE DE MAITRE THALINEAU GERARD PATRICK HUISSIER DE JUSTICE;20 BIS BOULEVARD DE LA XX ;49420;POUANCE;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;20 BIS BOULEVARD DE LA XX  POVANCE;20 Boulevard de la Prevalaye, 49420 Pouancé, France;47.7428243;-1.1757254999999986;ETUDE DE MAITRE THALINEAU GERARD PATRICK HUISSIER DE JUSTICE;SIREN : 338579790 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
484263603;ADMR DE LA CISSE;3 RUE DU VIEUX MOULIN ;41150;ONZAIN;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;3 RUE DU VIEUX MOULIN  ONZAIN;3 RUE DU VIEUX MOULIN  ONZAIN;47.497499;1.175957;ADMR DE LA CISSE;SIREN : 484263603 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
333612224;ADMR DE SAINT LYS;9 RUE DU 19 MARS 1962 ;31470;ST LYS;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;9 RUE DU 19 MARS 1962  ST LYS;9 RUE DU 19 MARS 1962  ST LYS;43.51193;1.181154;ADMR DE SAINT LYS;SIREN : 333612224 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
489072124;ETUDE DE MAITRE MSCAER VALERIE HUISSIER DE JUSTICE;218 PLACE DE LA REPUBLIQUE ;44150;ANCENIS;6910Z Activités juridiques;PROFESSIONNEL;Etendue;218 PLACE DE LA REPUBLIQUE  ANCENIS;218 PLACE DE LA REPUBLIQUE  ANCENIS;47.365202;-1.183375;ETUDE DE MAITRE MSCAER VALERIE HUISSIER DE JUSTICE;SIREN : 489072124 | NAF : 6910Z Activités juridiques | Portée : Etendue
423438936;SCP BIOTTEAU - DRENO - GICQUEL - MALCUIT;218 PLACE DE LA REPUBLIQUE ;44150;ANCENIS;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;218 PLACE DE LA REPUBLIQUE  ANCENIS;218 PLACE DE LA REPUBLIQUE  ANCENIS;47.365202;-1.183375;SCP BIOTTEAU - DRENO - GICQUEL - MALCUIT;SIREN : 423438936 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
433262557;ETUDE DE MAITRE MARIE-PIERRE MAUPERIN-BILLON HUISSIER DE JUSTICE;17 BOULEVARD PHILIPPE AUGUSTE BP 13;41401;MONTRICHARD CEDEX;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;17 BOULEVARD PHILIPPE AUGUSTE BP 13 41401 MONTRICHARD CEDEX;17 BOULEVARD PHILIPPE AUGUSTE 41401 MONTRICHARD CEDEX;47.344057;1.183692;ETUDE DE MAITRE MARIE-PIERRE MAUPERIN-BILLON HUISSIER DE JUSTICE;SIREN : 433262557 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
412972366;TIERCELIN-BRUNET;9 RUE DU PONT BP 30085;41402;MONTRICHARD CEDEX;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;9 RUE DU PONT BP 30085 41402 MONTRICHARD CEDEX;9 RUE DU PONT 41402 MONTRICHARD CEDEX;47.342714;1.186675;TIERCELIN-BRUNET;SIREN : 412972366 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
312153091;SCP PERRICHOT PHILIPPE HUISSIER DE JUSTICE ET ASSOCIES;3 AVENUE DENFERT ROCHEREAU ;17000;LA ROCHELLE;6910Z Activités juridiques;PROFESSIONNEL;Etendue;3 AVENUE DENFERT ROCHEREAU  LA ROCHELLE;3 AVENUE DENFERT ROCHEREAU  LA ROCHELLE;46.165367;-1.187973;SCP PERRICHOT PHILIPPE HUISSIER DE JUSTICE ET ASSOCIES;SIREN : 312153091 | NAF : 6910Z Activités juridiques | Portée : Etendue
500070701;SCP BRUNO PINLON ET CATHERINE EXBRAYAT;1 AVENUE CHARLES DE GAULLE BP 11;87800;NEXON;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;1 AVENUE CHARLES DE GAULLE BP 11 87800 NEXON;1 AVENUE CHARLES DE GAULLE BP 11 87800 NEXON;45.676317;1.188746;SCP BRUNO PINLON ET CATHERINE EXBRAYAT;SIREN : 500070701 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
757502240;SOFRANCE;6/8 RUE MARYSE BASTIE ZI DES GANNES - BP 3;87800;NEXON;3030Z Construction aéronautique et spatiale;PROFESSIONNEL;Etendue;6/8 RUE MARYSE BASTIE ZI DES GANNES - BP 3 87800 NEXON;6/8 RUE MARYSE BASTIE ZI DES GANNES - BP 3 87800 NEXON;45.676317;1.188746;SOFRANCE;SIREN : 757502240 | NAF : 3030Z Construction aéronautique et spatiale | Portée : Etendue
780831376;ASSOCIATION ADMR DE NONANCOURT;MAIRIE 31 RUE HIPPOLYTE LOZIER ;27320;NONANCOURT;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;MAIRIE 31 RUE HIPPOLYTE LOZIER  27320 NONANCOURT;31 RUE HIPPOLYTE LOZIER  27320 NONANCOURT;48.773449;1.191175;ASSOCIATION ADMR DE NONANCOURT;SIREN : 780831376 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
786381731;ADMR LA BOISSIERE DE MONTAIGU;8 B RTE DE CLISSON ;85600;LA BOISSIERE DE MONTAIGU;8899B Autre action sociale sans hébergement;PROFESSIONNEL;Etendue;8 B RTE DE CLISSON  LA BOISSIERE DE MONTAIGU;8 B RTE DE CLISSON  LA BOISSIERE DE MONTAIGU;46.950965;-1.191572;ADMR LA BOISSIERE DE MONTAIGU;SIREN : 786381731 | NAF : 8899B Autre action sociale sans hébergement | Portée : Etendue
448729798;SCP PATRICE GIRAUD BORIS VIENNE NOTAIRES ASSOCIES;28 AVENUE DE BOUCONNE ;31530;LEVIGNAC;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;28 AVENUE DE BOUCONNE  LEVIGNAC;28 AVENUE DE BOUCONNE  LEVIGNAC;43.660654;1.194122;SCP PATRICE GIRAUD BORIS VIENNE NOTAIRES ASSOCIES;SIREN : 448729798 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
410498877;ADMR VALLEE D'AVRE;38 RUE CHARLES RENARD ;28350;ST LUBIN DES JONCHERETS;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;38 RUE CHARLES RENARD  ST LUBIN DES JONCHERETS;38 RUE CHARLES RENARD  ST LUBIN DES JONCHERETS;48.76937;1.196163;ADMR VALLEE D'AVRE;SIREN : 410498877 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
786386318;ADMR LA BRUFFIERE;MAIRIE DE LA BRUFFIERE ;85530;LA BRUFFIERE;8899B Autre action sociale sans hébergement;PROFESSIONNEL;Etendue;MAIRIE DE LA BRUFFIERE  85530 LA BRUFFIERE;MAIRIE DE LA BRUFFIERE  85530 LA BRUFFIERE;47.01358;-1.196824;ADMR LA BRUFFIERE;SIREN : 786386318 | NAF : 8899B Autre action sociale sans hébergement | Portée : Etendue
323922161;SCP GOULARD LIDON BRISSARD HUISSIERS DE JUSTICE ASSOCIES;1 RUE ALPHONSE DE SAINTONGE ;17000;LA ROCHELLE;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;1 RUE ALPHONSE DE SAINTONGE  LA ROCHELLE;1 RUE ALPHONSE DE SAINTONGE  LA ROCHELLE;46.164237;-1.197899;SCP GOULARD LIDON BRISSARD HUISSIERS DE JUSTICE ASSOCIES;SIREN : 323922161 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
421517020;ADMR SSIAD CANTONS BREZOLLES;ST LUBIN DES JONCHERETS  RUE DE LA BARONNIE ;28350;ST LUBIN DES JONCHERETS;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;ST LUBIN DES JONCHERETS  RUE DE LA BARONNIE  ST LUBIN DES JONCHERETS;ST LUBIN DES JONCHERETS  RUE DE LA BARONNIE  ST LUBIN DES JONCHERETS;48.764532;1.198031;ADMR SSIAD CANTONS BREZOLLES;SIREN : 421517020 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
342081379;ADMR MONTRESOR;MAIRIE 23 GRANDE RUE ;37460;MONTRESOR;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;MAIRIE 23 GRANDE RUE  37460 MONTRESOR;MAIRIE 23 GRANDE RUE  37460 MONTRESOR;47.155031;1.199237;ADMR MONTRESOR;SIREN : 342081379 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
347515140;SCP EUGENE ET QUERO HUISSIERS DE JUSTICE ASSOCIES;14 RUE PASTEUR BP 80247;35302;FOUGERES CEDEX;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;14 RUE PASTEUR BP 80247 35302 FOUGERES CEDEX;14 RUE PASTEUR 35302 FOUGERES CEDEX;48.35002;-1.200097;SCP EUGENE ET QUERO HUISSIERS DE JUSTICE ASSOCIES;SIREN : 347515140 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
490451978;BARBIER CHRISTOPHE;23-25, RUE DU TRIBUNAL B.P. 90435;35304;FOUGERES CEDEX;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;23-25, RUE DU TRIBUNAL B.P. 90435 FOUGERES CEDEX;23-25, RUE DU TRIBUNAL B.P. 90435 FOUGERES CEDEX;48.352149;-1.200299;BARBIER CHRISTOPHE;SIREN : 490451978 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
338650062;ETUDE BLOUET;3, BOULEVARD JEAN JAURES ;35303;FOUGERES;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;3, BOULEVARD JEAN JAURES  FOUGERES;3, BOULEVARD JEAN JAURES  FOUGERES;48.353353;-1.200435;ETUDE BLOUET;SIREN : 338650062 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
412652711;ADMR SERRE DU FRAYSSE;160 A RUE DU CHATEAU ;7300;ETABLES;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;160 A RUE DU CHATEAU  ETABLES;160 A RUE DU CHATEAU  ETABLES;49.858477;1.200603;ADMR SERRE DU FRAYSSE;SIREN : 412652711 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
